playerID,yearID,lgID,POS,awardID,gold_glove,Training_Validation
neverdo01,2017,NL,P,,NO,Training
neverdo01,2018,NL,P,,NO,Training
neverdo01,2019,NL,P,,NO,Training
neverdo01,2020,NL,P,,NO,Training
nevinty01,2021,AL,1B,,NO,Training
nevinty01,2021,AL,OF,,NO,Training
nevinty01,2022,AL,1B,,NO,Training
nevinty01,2022,AL,3B,,NO,Training
nevinty01,2022,AL,OF,,NO,Training
nevinty01,2023,AL,1B,,NO,Validation
nevinty01,2023,AL,3B,,NO,Validation
nevinty01,2023,AL,OF,,NO,Validation
newbeja01,2018,AL,P,,NO,Training
newbeja01,2019,AL,P,,NO,Training
newbeja01,2020,AL,P,,NO,Training
newbeja01,2021,AL,P,,NO,Training
newcose01,2017,NL,P,,NO,Training
newcose01,2018,NL,P,,NO,Training
newcose01,2019,NL,P,,NO,Training
newcose01,2020,NL,P,,NO,Training
newcose01,2021,NL,P,,NO,Training
newcose01,2022,NL,P,,NO,Training
newcose01,2022,NL,P,,NO,Training
newcose01,2023,AL,P,,NO,Validation
newmake01,2018,NL,2B,,NO,Training
newmake01,2018,NL,SS,,NO,Training
newmake01,2019,NL,2B,,NO,Training
newmake01,2019,NL,3B,,NO,Training
newmake01,2019,NL,OF,,NO,Training
newmake01,2019,NL,SS,,NO,Training
newmake01,2020,NL,2B,,NO,Training
newmake01,2020,NL,SS,,NO,Training
newmake01,2021,NL,2B,,NO,Training
newmake01,2021,NL,SS,,NO,Training
newmake01,2022,NL,2B,,NO,Training
newmake01,2022,NL,SS,,NO,Training
newmake01,2023,NL,1B,,NO,Validation
newmake01,2023,NL,2B,,NO,Validation
newmake01,2023,NL,3B,,NO,Validation
newmake01,2023,NL,SS,,NO,Validation
newsolj01,2020,AL,P,,NO,Training
newsolj01,2021,AL,P,,NO,Training
ngoepgi01,2017,NL,2B,,NO,Training
ngoepgi01,2017,NL,3B,,NO,Training
ngoepgi01,2017,NL,SS,,NO,Training
ngoepgi01,2018,AL,2B,,NO,Training
ngoepgi01,2018,AL,3B,,NO,Training
ngoepgi01,2018,AL,SS,,NO,Training
nicasju01,2013,NL,P,,NO,Training
nicasju01,2014,NL,P,,NO,Training
nicasju01,2015,NL,P,,NO,Training
nicasju01,2016,NL,P,,NO,Training
nicasju01,2017,NL,P,,NO,Training
nicasju01,2017,NL,P,,NO,Training
nicasju01,2017,NL,P,,NO,Training
nicasju01,2018,AL,P,,NO,Training
nicasju01,2019,NL,P,,NO,Training
nicasju01,2020,AL,P,,NO,Training
nichobr01,2016,AL,C,,NO,Training
nichobr01,2017,AL,C,,NO,Training
nichobr01,2017,AL,P,,NO,Training
nickemi01,2013,AL,C,,NO,Training
nicolju01,2015,NL,P,,NO,Training
nicolju01,2016,NL,P,,NO,Training
nicolju01,2017,NL,P,,NO,Training
nicolky01,2023,NL,P,,NO,Validation
nidoto01,2017,NL,C,,NO,Training
nidoto01,2018,NL,C,,NO,Training
nidoto01,2019,NL,C,,NO,Training
nidoto01,2020,NL,C,,NO,Training
nidoto01,2021,NL,3B,,NO,Training
nidoto01,2021,NL,C,,NO,Training
nidoto01,2022,NL,C,,NO,Training
nidoto01,2023,NL,C,,NO,Validation
niesejo01,2013,NL,P,,NO,Training
niesejo01,2014,NL,P,,NO,Training
niesejo01,2015,NL,P,,NO,Training
niesejo01,2016,NL,P,,NO,Training
niesejo01,2016,NL,P,,NO,Training
nietoad01,2014,AL,C,,NO,Training
nieuwki01,2013,NL,OF,,NO,Training
nieuwki01,2014,NL,OF,,NO,Training
nieuwki01,2015,NL,OF,,NO,Training
nieuwki01,2015,AL,OF,,NO,Training
nieuwki01,2015,NL,OF,,NO,Training
nieuwki01,2016,NL,OF,,NO,Training
nieuwki01,2017,NL,OF,,NO,Training
nievewi01,2013,NL,C,,NO,Training
nievewi01,2014,NL,1B,,NO,Training
nievewi01,2014,NL,C,,NO,Training
nievewi01,2015,NL,1B,,NO,Training
nievewi01,2015,NL,C,,NO,Training
nimmobr01,2016,NL,OF,,NO,Training
nimmobr01,2017,NL,OF,,NO,Training
nimmobr01,2018,NL,OF,,NO,Training
nimmobr01,2019,NL,OF,,NO,Training
nimmobr01,2020,NL,OF,,NO,Training
nimmobr01,2021,NL,OF,,NO,Training
nimmobr01,2022,NL,OF,,NO,Training
nimmobr01,2023,NL,OF,,NO,Validation
nittovi01,2021,AL,P,,NO,Training
nittovi01,2022,NL,P,,NO,Training
nittovi01,2023,NL,P,,NO,Validation
nixja01,2013,AL,2B,,NO,Training
nixja01,2013,AL,3B,,NO,Training
nixja01,2013,AL,SS,,NO,Training
nixja01,2014,NL,2B,,NO,Training
nixja01,2014,NL,3B,,NO,Training
nixja01,2014,NL,SS,,NO,Training
nixja01,2014,NL,2B,,NO,Training
nixja01,2014,NL,3B,,NO,Training
nixja01,2014,NL,OF,,NO,Training
nixja01,2014,AL,1B,,NO,Training
nixja01,2014,AL,3B,,NO,Training
nixja01,2014,AL,SS,,NO,Training
nixja02,2018,NL,P,,NO,Training
nixla01,2013,NL,1B,,NO,Training
nixla01,2013,NL,OF,,NO,Training
nodary01,2023,AL,1B,,NO,Validation
nodary01,2023,AL,OF,,NO,Validation
noelri01,2015,AL,OF,,NO,Training
noesihe01,2013,AL,P,,NO,Training
noesihe01,2014,AL,P,,NO,Training
noesihe01,2014,AL,P,,NO,Training
noesihe01,2014,AL,P,,NO,Training
noesihe01,2015,AL,P,,NO,Training
noesihe01,2019,NL,P,,NO,Training
nogosst01,2019,NL,P,,NO,Training
nogosst01,2021,NL,P,,NO,Training
nogosst01,2022,NL,P,,NO,Training
nogosst01,2023,NL,P,,NO,Validation
nogowjo01,2020,NL,1B,,NO,Training
nogowjo01,2021,NL,1B,,NO,Training
nogowjo01,2021,NL,1B,,NO,Training
nogowjo01,2021,NL,OF,,NO,Training
nogowjo01,2021,NL,P,,NO,Training
nolaaa01,2015,NL,P,,NO,Training
nolaaa01,2016,NL,P,,NO,Training
nolaaa01,2017,NL,P,,NO,Training
nolaaa01,2018,NL,P,,NO,Training
nolaaa01,2019,NL,P,,NO,Training
nolaaa01,2020,NL,P,,NO,Training
nolaaa01,2021,NL,P,,NO,Training
nolaaa01,2022,NL,P,,NO,Training
nolaaa01,2023,NL,P,,NO,Validation
nolaau01,2019,AL,1B,,NO,Training
nolaau01,2019,AL,2B,,NO,Training
nolaau01,2019,AL,3B,,NO,Training
nolaau01,2019,AL,C,,NO,Training
nolaau01,2019,AL,OF,,NO,Training
nolaau01,2020,AL,1B,,NO,Training
nolaau01,2020,AL,3B,,NO,Training
nolaau01,2020,AL,C,,NO,Training
nolaau01,2020,NL,C,,NO,Training
nolaau01,2021,NL,1B,,NO,Training
nolaau01,2021,NL,2B,,NO,Training
nolaau01,2021,NL,C,,NO,Training
nolaau01,2022,NL,2B,,NO,Training
nolaau01,2022,NL,3B,,NO,Training
nolaau01,2022,NL,C,,NO,Training
nolaau01,2023,NL,C,,NO,Validation
nolasri01,2013,NL,P,,NO,Training
nolasri01,2013,NL,P,,NO,Training
nolasri01,2014,AL,P,,NO,Training
nolasri01,2015,AL,P,,NO,Training
nolasri01,2016,AL,P,,NO,Training
nolasri01,2016,AL,P,,NO,Training
nolasri01,2017,AL,P,,NO,Training
nolinse01,2013,AL,P,,NO,Training
nolinse01,2014,AL,P,,NO,Training
nolinse01,2015,AL,P,,NO,Training
nolinse01,2021,NL,P,,NO,Training
nolinse01,2023,NL,P,,NO,Validation
nollja01,2019,NL,1B,,NO,Training
nollja01,2019,NL,3B,,NO,Training
nollja01,2020,NL,1B,,NO,Training
nollja01,2020,NL,3B,,NO,Training
noonani01,2013,NL,2B,,NO,Training
noonani01,2013,NL,3B,,NO,Training
noonani01,2013,NL,SS,,NO,Training
noonani01,2015,NL,1B,,NO,Training
noonani01,2015,NL,SS,,NO,Training
noonani01,2016,NL,2B,,NO,Training
noonani01,2016,NL,SS,,NO,Training
nootbla01,2021,NL,OF,,NO,Training
nootbla01,2022,NL,OF,,NO,Training
nootbla01,2023,NL,OF,,NO,Validation
norribu01,2013,AL,P,,NO,Training
norribu01,2013,AL,P,,NO,Training
norribu01,2014,AL,P,,NO,Training
norribu01,2015,AL,P,,NO,Training
norribu01,2015,NL,P,,NO,Training
norribu01,2016,NL,P,,NO,Training
norribu01,2016,NL,P,,NO,Training
norribu01,2017,AL,P,,NO,Training
norribu01,2018,NL,P,,NO,Training
norrida01,2014,AL,P,,NO,Training
norrida01,2015,AL,P,,NO,Training
norrida01,2015,AL,P,,NO,Training
norrida01,2016,AL,P,,NO,Training
norrida01,2017,AL,P,,NO,Training
norrida01,2018,AL,P,,NO,Training
norrida01,2019,AL,P,,NO,Training
norrida01,2020,AL,P,,NO,Training
norrida01,2021,AL,P,,NO,Training
norrida01,2021,NL,P,,NO,Training
norrida01,2022,NL,P,,NO,Training
norrida01,2022,AL,P,,NO,Training
norrida01,2023,AL,P,,NO,Validation
norride01,2013,AL,1B,,NO,Training
norride01,2013,AL,C,,NO,Training
norride01,2014,AL,C,,NO,Training
norride01,2015,NL,1B,,NO,Training
norride01,2015,NL,C,,NO,Training
norride01,2016,NL,1B,,NO,Training
norride01,2016,NL,C,,NO,Training
norride01,2017,AL,C,,NO,Training
northaa01,2021,NL,P,,NO,Training
norwoja01,2018,NL,P,,NO,Training
norwoja01,2019,NL,P,,NO,Training
norwoja01,2020,NL,P,,NO,Training
norwoja01,2021,NL,P,,NO,Training
norwoja01,2022,NL,P,,NO,Training
nottija01,2018,NL,C,,NO,Training
nottija01,2019,NL,1B,,NO,Training
nottija01,2019,NL,C,,NO,Training
nottija01,2020,NL,C,,NO,Training
nottija01,2021,NL,C,,NO,Training
nottija01,2021,AL,1B,,NO,Training
novaiv01,2013,AL,P,,NO,Training
novaiv01,2014,AL,P,,NO,Training
novaiv01,2015,AL,P,,NO,Training
novaiv01,2016,AL,P,,NO,Training
novaiv01,2016,NL,P,,NO,Training
novaiv01,2017,NL,P,,NO,Training
novaiv01,2018,NL,P,,NO,Training
novaiv01,2019,AL,P,,NO,Training
novaiv01,2020,AL,P,,NO,Training
nunezda01,2021,NL,P,,NO,Training
nunezdo01,2019,NL,C,,NO,Training
nunezdo01,2021,NL,1B,,NO,Training
nunezdo01,2021,NL,C,,NO,Training
nunezdo01,2022,NL,C,,NO,Training
nunezed02,2013,AL,2B,,NO,Training
nunezed02,2013,AL,3B,,NO,Training
nunezed02,2013,AL,SS,,NO,Training
nunezed02,2014,AL,2B,,NO,Training
nunezed02,2014,AL,3B,,NO,Training
nunezed02,2014,AL,OF,,NO,Training
nunezed02,2014,AL,SS,,NO,Training
nunezed02,2015,AL,2B,,NO,Training
nunezed02,2015,AL,3B,,NO,Training
nunezed02,2015,AL,OF,,NO,Training
nunezed02,2015,AL,SS,,NO,Training
nunezed02,2016,AL,2B,,NO,Training
nunezed02,2016,AL,3B,,NO,Training
nunezed02,2016,AL,SS,,NO,Training
nunezed02,2016,NL,2B,,NO,Training
nunezed02,2016,NL,3B,,NO,Training
nunezed02,2016,NL,SS,,NO,Training
nunezed02,2017,NL,3B,,NO,Training
nunezed02,2017,NL,OF,,NO,Training
nunezed02,2017,NL,SS,,NO,Training
nunezed02,2017,AL,2B,,NO,Training
nunezed02,2017,AL,3B,,NO,Training
nunezed02,2017,AL,SS,,NO,Training
nunezed02,2018,AL,2B,,NO,Training
nunezed02,2018,AL,3B,,NO,Training
nunezed02,2019,AL,2B,,NO,Training
nunezed02,2019,AL,3B,,NO,Training
nunezed02,2019,AL,P,,NO,Training
nunezed02,2019,AL,SS,,NO,Training
nunezed02,2020,NL,OF,,NO,Training
nunezle01,2014,AL,P,,NO,Training
nunezre01,2017,AL,3B,,NO,Training
nunezre01,2017,AL,OF,,NO,Training
nunezre01,2018,AL,3B,,NO,Training
nunezre01,2018,AL,OF,,NO,Training
nunezre01,2018,AL,3B,,NO,Training
nunezre01,2019,AL,1B,,NO,Training
nunezre01,2019,AL,3B,,NO,Training
nunezre01,2019,AL,OF,,NO,Training
nunezre01,2020,AL,1B,,NO,Training
nunezre01,2020,AL,3B,,NO,Training
nunezre01,2021,AL,1B,,NO,Training
nunovi01,2013,AL,P,,NO,Training
nunovi01,2014,AL,P,,NO,Training
nunovi01,2014,NL,P,,NO,Training
nunovi01,2015,NL,P,,NO,Training
nunovi01,2015,AL,P,,NO,Training
nunovi01,2016,AL,P,,NO,Training
nunovi01,2017,AL,P,,NO,Training
nunovi01,2018,AL,P,,NO,Training
oakstr01,2018,AL,P,,NO,Training
oberba01,2021,AL,P,,NO,Training
oberba01,2022,AL,P,,NO,Training
oberba01,2023,AL,P,,NO,Validation
obergsc01,2015,NL,P,,NO,Training
obergsc01,2016,NL,P,,NO,Training
obergsc01,2017,NL,P,,NO,Training
obergsc01,2018,NL,P,,NO,Training
obergsc01,2019,NL,P,,NO,Training
oberhbr01,2013,AL,P,,NO,Training
oberhbr01,2014,AL,P,,NO,Training
oberhbr01,2015,AL,P,,NO,Training
oberhbr01,2016,NL,P,,NO,Training
oberhbr01,2016,AL,P,,NO,Training
obriepe04,2015,NL,OF,,NO,Training
obriepe04,2016,NL,1B,,NO,Training
obriepe04,2016,NL,OF,,NO,Training
obriepe04,2018,NL,1B,,NO,Training
obriepe04,2018,NL,OF,,NO,Training
obriepe04,2019,NL,1B,,NO,Training
obriepe04,2019,NL,OF,,NO,Training
obrieri01,2021,NL,P,,NO,Training
obrieri01,2022,AL,P,,NO,Training
odayda01,2013,AL,P,,NO,Training
odayda01,2014,AL,P,,NO,Training
odayda01,2015,AL,P,,NO,Training
odayda01,2016,AL,P,,NO,Training
odayda01,2017,AL,P,,NO,Training
odayda01,2018,AL,P,,NO,Training
odayda01,2019,NL,P,,NO,Training
odayda01,2020,NL,P,,NO,Training
odayda01,2021,AL,P,,NO,Training
odayda01,2022,NL,P,,NO,Training
odomjo01,2020,AL,C,,NO,Training
odomjo01,2021,AL,C,,NO,Training
odorija01,2013,AL,P,,NO,Training
odorija01,2014,AL,P,,NO,Training
odorija01,2015,AL,P,,NO,Training
odorija01,2016,AL,P,,NO,Training
odorija01,2017,AL,P,,NO,Training
odorija01,2018,AL,P,,NO,Training
odorija01,2019,AL,P,,NO,Training
odorija01,2020,AL,P,,NO,Training
odorija01,2021,AL,P,,NO,Training
odorija01,2022,AL,P,,NO,Training
odorija01,2022,NL,P,,NO,Training
odorro01,2014,AL,2B,,NO,Training
odorro01,2015,AL,2B,,NO,Training
odorro01,2016,AL,2B,,NO,Training
odorro01,2017,AL,2B,,NO,Training
odorro01,2018,AL,2B,,NO,Training
odorro01,2019,AL,2B,,NO,Training
odorro01,2020,AL,2B,,NO,Training
odorro01,2021,AL,2B,,NO,Training
odorro01,2021,AL,3B,,NO,Training
odorro01,2022,AL,2B,,NO,Training
odorro01,2022,AL,3B,,NO,Training
odorro01,2023,NL,1B,,NO,Validation
odorro01,2023,NL,2B,,NO,Validation
odorro01,2023,NL,3B,,NO,Validation
odorro01,2023,NL,OF,,NO,Validation
oflaher01,2013,NL,P,,NO,Training
oflaher01,2014,AL,P,,NO,Training
oflaher01,2015,AL,P,,NO,Training
oflaher01,2015,NL,P,,NO,Training
oflaher01,2016,NL,P,,NO,Training
oflaher01,2017,NL,P,,NO,Training
ogandal01,2013,AL,P,,NO,Training
ogandal01,2014,AL,P,,NO,Training
ogandal01,2015,AL,P,,NO,Training
ogandal01,2016,NL,P,,NO,Training
ogandal01,2018,AL,P,,NO,Training
ogandcr01,2022,AL,P,,NO,Training
ogandne01,2015,NL,P,,NO,Training
ogandne01,2016,NL,P,,NO,Training
ogradbr01,2019,NL,1B,,NO,Training
ogradbr01,2019,NL,OF,,NO,Training
ogradbr01,2020,AL,1B,,NO,Training
ogradbr01,2020,AL,OF,,NO,Training
ogradbr01,2021,NL,1B,,NO,Training
ogradbr01,2021,NL,OF,,NO,Training
ogradch01,2017,NL,P,,NO,Training
ogradch01,2018,NL,P,,NO,Training
ohearry01,2018,AL,1B,,NO,Training
ohearry01,2018,AL,OF,,NO,Training
ohearry01,2019,AL,1B,,NO,Training
ohearry01,2019,AL,OF,,NO,Training
ohearry01,2020,AL,1B,,NO,Training
ohearry01,2021,AL,1B,,NO,Training
ohearry01,2021,AL,OF,,NO,Training
ohearry01,2022,AL,1B,,NO,Training
ohearry01,2022,AL,OF,,NO,Training
ohearry01,2023,AL,1B,,NO,Validation
ohearry01,2023,AL,OF,,NO,Validation
ohlenro01,2013,NL,P,,NO,Training
ohlenro01,2015,AL,P,,NO,Training
ohlenro01,2016,NL,P,,NO,Training
ohlmami01,2017,AL,C,,NO,Training
ohopplo01,2022,AL,C,,NO,Training
ohopplo01,2023,AL,C,,NO,Validation
ohse01,2016,NL,P,,NO,Training
ohse01,2017,NL,P,,NO,Training
ohse01,2018,AL,P,,NO,Training
ohse01,2018,NL,P,,NO,Training
ohse01,2019,NL,P,,NO,Training
ohtansh01,2018,AL,P,,NO,Training
ohtansh01,2020,AL,P,,NO,Training
ohtansh01,2021,AL,OF,,NO,Training
ohtansh01,2021,AL,P,,NO,Training
ohtansh01,2022,AL,P,,NO,Training
ohtansh01,2023,AL,P,,NO,Validation
okajihi01,2013,AL,P,,NO,Training
okeefbr01,2022,AL,C,,NO,Training
okeefbr01,2023,AL,C,,NO,Validation
okertst01,2016,NL,P,,NO,Training
okertst01,2017,NL,P,,NO,Training
okertst01,2018,NL,P,,NO,Training
okertst01,2021,NL,P,,NO,Training
okertst01,2022,NL,P,,NO,Training
okertst01,2023,NL,P,,NO,Validation
okeych01,2022,NL,C,,NO,Training
okeych01,2023,AL,C,,NO,Validation
olivaed02,2020,NL,OF,,NO,Training
olivaed02,2020,AL,OF,,NO,Training
olivaed02,2021,AL,OF,,NO,Training
olivaed02,2022,AL,OF,,NO,Training
olivaed02,2023,AL,OF,,NO,Validation
olivaja01,2020,NL,OF,,NO,Training
olivaja01,2021,NL,OF,,NO,Training
oliveda02,2013,AL,P,,NO,Training
olivehe01,2015,NL,3B,,NO,Training
olivehe01,2016,NL,OF,,NO,Training
olivele01,2014,AL,P,,NO,Training
olivomi01,2013,NL,1B,,NO,Training
olivomi01,2013,NL,C,,NO,Training
olivomi01,2014,NL,C,,NO,Training
ollerad01,2022,AL,P,,NO,Training
ollerad01,2023,AL,P,,NO,Validation
olmosed01,2013,NL,P,,NO,Training
olmosed01,2015,AL,P,,NO,Training
olsonma02,2016,AL,1B,,NO,Training
olsonma02,2016,AL,OF,,NO,Training
olsonma02,2017,AL,1B,,NO,Training
olsonma02,2017,AL,OF,,NO,Training
olsonma02,2018,AL,1B,Gold Glove,Yes,Training
olsonma02,2019,AL,1B,Gold Glove,Yes,Training
olsonma02,2020,AL,1B,,NO,Training
olsonma02,2021,AL,1B,,NO,Training
olsonma02,2022,NL,1B,,NO,Training
olsonma02,2023,NL,1B,,NO,Validation
olsonre01,2023,AL,P,,NO,Validation
olsonty01,2015,AL,P,,NO,Training
olsonty01,2016,AL,P,,NO,Training
olsonty01,2017,AL,P,,NO,Training
olsonty01,2018,AL,P,,NO,Training
olsonty01,2019,AL,P,,NO,Training
oltmi01,2014,NL,1B,,NO,Training
oltmi01,2014,NL,3B,,NO,Training
oltmi01,2015,NL,3B,,NO,Training
oltmi01,2015,AL,1B,,NO,Training
oltmi01,2015,AL,3B,,NO,Training
omallsh01,2014,AL,2B,,NO,Training
omallsh01,2014,AL,OF,,NO,Training
omallsh01,2015,AL,3B,,NO,Training
omallsh01,2015,AL,OF,,NO,Training
omallsh01,2016,AL,2B,,NO,Training
omallsh01,2016,AL,3B,,NO,Training
omallsh01,2016,AL,OF,,NO,Training
omallsh01,2016,AL,SS,,NO,Training
omogrbr01,2013,AL,P,,NO,Training
onajo01,2020,NL,OF,,NO,Training
ondrulo01,2013,NL,P,,NO,Training
ondrulo01,2014,NL,P,,NO,Training
ondrulo01,2016,AL,P,,NO,Training
oneilty01,2018,NL,OF,,NO,Training
oneilty01,2019,NL,OF,,NO,Training
oneilty01,2020,NL,OF,,NO,Training
oneilty01,2021,NL,OF,,NO,Training
oneilty01,2022,NL,OF,,NO,Training
oneilty01,2023,NL,OF,,NO,Validation
orfna01,2018,NL,2B,,NO,Training
orfna01,2018,NL,3B,,NO,Training
orfna01,2018,NL,OF,,NO,Training
orfna01,2018,NL,SS,,NO,Training
orfna01,2020,AL,2B,,NO,Training
orfna01,2020,AL,SS,,NO,Training
orlanpa01,2015,AL,OF,,NO,Training
orlanpa01,2016,AL,OF,,NO,Training
orlanpa01,2017,AL,OF,,NO,Training
orlanpa01,2018,AL,OF,,NO,Training
orneljo01,2023,AL,3B,,NO,Validation
orneljo01,2023,AL,SS,,NO,Validation
orourry01,2015,AL,P,,NO,Training
orourry01,2016,AL,P,,NO,Training
orourry01,2019,NL,P,,NO,Training
orrpe01,2013,NL,3B,,NO,Training
orrpe01,2013,NL,OF,,NO,Training
ortegjo01,2013,AL,P,,NO,Training
ortegjo01,2014,AL,P,,NO,Training
ortegol01,2021,AL,P,,NO,Training
ortegol01,2022,AL,P,,NO,Training
ortegol01,2023,AL,P,,NO,Validation
ortegra01,2016,AL,OF,,NO,Training
ortegra01,2018,NL,OF,,NO,Training
ortegra01,2019,NL,OF,,NO,Training
ortegra01,2021,NL,OF,,NO,Training
ortegra01,2022,NL,OF,,NO,Training
ortegra01,2023,NL,OF,,NO,Validation
ortizda01,2013,AL,1B,,NO,Training
ortizda01,2014,AL,1B,,NO,Training
ortizda01,2015,AL,1B,,NO,Training
ortizda01,2016,AL,1B,,NO,Training
ortizda02,2017,NL,OF,,NO,Training
ortizjo05,2013,AL,P,,NO,Training
ortizjo06,2023,AL,2B,,NO,Validation
ortizjo06,2023,AL,3B,,NO,Validation
ortizjo06,2023,AL,SS,,NO,Validation
ortizlu02,2018,AL,P,,NO,Training
ortizlu02,2019,AL,P,,NO,Training
ortizlu02,2022,NL,P,,NO,Training
ortizlu02,2023,NL,P,,NO,Validation
ortizlu03,2022,NL,P,,NO,Training
ortizlu03,2023,NL,P,,NO,Validation
ortizra01,2013,AL,P,,NO,Training
ortka01,2021,AL,P,,NO,Training
ortka01,2022,AL,P,,NO,Training
ortka01,2023,AL,P,,NO,Validation
osichjo01,2015,NL,P,,NO,Training
osichjo01,2016,NL,P,,NO,Training
osichjo01,2017,NL,P,,NO,Training
osichjo01,2018,NL,P,,NO,Training
osichjo01,2019,AL,P,,NO,Training
osichjo01,2020,AL,P,,NO,Training
osichjo01,2020,NL,P,,NO,Training
osichjo01,2021,NL,P,,NO,Training
osullse01,2013,NL,P,,NO,Training
osullse01,2014,NL,P,,NO,Training
osullse01,2015,NL,P,,NO,Training
osullse01,2016,AL,P,,NO,Training
osunajo01,2017,NL,1B,,NO,Training
osunajo01,2017,NL,OF,,NO,Training
osunajo01,2018,NL,1B,,NO,Training
osunajo01,2018,NL,3B,,NO,Training
osunajo01,2018,NL,OF,,NO,Training
osunajo01,2019,NL,1B,,NO,Training
osunajo01,2019,NL,3B,,NO,Training
osunajo01,2019,NL,OF,,NO,Training
osunajo01,2019,NL,P,,NO,Training
osunajo01,2020,NL,1B,,NO,Training
osunajo01,2020,NL,3B,,NO,Training
osunajo01,2020,NL,OF,,NO,Training
osunaro01,2015,AL,P,,NO,Training
osunaro01,2016,AL,P,,NO,Training
osunaro01,2017,AL,P,,NO,Training
osunaro01,2018,AL,P,,NO,Training
osunaro01,2018,AL,P,,NO,Training
osunaro01,2019,AL,P,,NO,Training
osunaro01,2020,AL,P,,NO,Training
oswalco01,2018,NL,P,,NO,Training
oswalco01,2019,NL,P,,NO,Training
oswalco01,2020,NL,P,,NO,Training
oswalco01,2021,NL,P,,NO,Training
oswalro01,2013,NL,P,,NO,Training
oteroda01,2013,AL,P,,NO,Training
oteroda01,2014,AL,P,,NO,Training
oteroda01,2015,AL,P,,NO,Training
oteroda01,2016,AL,P,,NO,Training
oteroda01,2017,AL,P,,NO,Training
oteroda01,2018,AL,P,,NO,Training
oteroda01,2019,AL,P,,NO,Training
ottavad01,2013,NL,P,,NO,Training
ottavad01,2014,NL,P,,NO,Training
ottavad01,2015,NL,P,,NO,Training
ottavad01,2016,NL,P,,NO,Training
ottavad01,2017,NL,P,,NO,Training
ottavad01,2018,NL,P,,NO,Training
ottavad01,2019,AL,P,,NO,Training
ottavad01,2020,AL,P,,NO,Training
ottavad01,2021,AL,P,,NO,Training
ottavad01,2022,NL,P,,NO,Training
ottavad01,2023,NL,P,,NO,Validation
ottogl01,2021,AL,P,,NO,Training
ottogl01,2022,AL,P,,NO,Training
ottogl01,2023,AL,P,,NO,Validation
outmaja01,2022,NL,OF,,NO,Training
outmaja01,2023,NL,OF,,NO,Validation
outmajo01,2013,NL,P,,NO,Training
outmajo01,2014,AL,P,,NO,Training
outmajo01,2014,AL,P,,NO,Training
overbly01,2013,AL,1B,,NO,Training
overbly01,2013,AL,OF,,NO,Training
overbly01,2014,NL,1B,,NO,Training
overbly01,2014,NL,P,,NO,Training
overtco01,2021,AL,P,,NO,Training
overtco01,2021,NL,P,,NO,Training
overtco01,2022,NL,P,,NO,Training
overtco01,2023,NL,P,,NO,Validation
overtdi01,2016,AL,P,,NO,Training
overtdi01,2017,AL,P,,NO,Training
overtdi01,2017,NL,P,,NO,Training
oviedjo01,2020,NL,P,,NO,Training
oviedjo01,2021,NL,P,,NO,Training
oviedjo01,2022,NL,P,,NO,Training
oviedjo01,2022,NL,P,,NO,Training
oviedjo01,2023,NL,P,,NO,Validation
oviedlu01,2021,NL,P,,NO,Training
owenhu01,2021,NL,OF,,NO,Training
owenshe02,2015,AL,P,,NO,Training
owenshe02,2016,AL,P,,NO,Training
owensru01,2014,AL,P,,NO,Training
owingch01,2013,NL,2B,,NO,Training
owingch01,2013,NL,SS,,NO,Training
owingch01,2014,NL,2B,,NO,Training
owingch01,2014,NL,SS,,NO,Training
owingch01,2015,NL,2B,,NO,Training
owingch01,2015,NL,SS,,NO,Training
owingch01,2016,NL,2B,,NO,Training
owingch01,2016,NL,OF,,NO,Training
owingch01,2016,NL,SS,,NO,Training
owingch01,2017,NL,2B,,NO,Training
owingch01,2017,NL,OF,,NO,Training
owingch01,2017,NL,SS,,NO,Training
owingch01,2018,NL,2B,,NO,Training
owingch01,2018,NL,3B,,NO,Training
owingch01,2018,NL,OF,,NO,Training
owingch01,2019,AL,2B,,NO,Training
owingch01,2019,AL,3B,,NO,Training
owingch01,2019,AL,OF,,NO,Training
owingch01,2019,AL,P,,NO,Training
owingch01,2019,AL,SS,,NO,Training
owingch01,2019,AL,2B,,NO,Training
owingch01,2019,AL,3B,,NO,Training
owingch01,2019,AL,OF,,NO,Training
owingch01,2019,AL,SS,,NO,Training
owingch01,2020,NL,2B,,NO,Training
owingch01,2020,NL,3B,,NO,Training
owingch01,2020,NL,OF,,NO,Training
owingch01,2020,NL,SS,,NO,Training
owingch01,2021,NL,2B,,NO,Training
owingch01,2021,NL,3B,,NO,Training
owingch01,2021,NL,OF,,NO,Training
owingch01,2021,NL,SS,,NO,Training
owingch01,2022,AL,2B,,NO,Training
owingch01,2022,AL,3B,,NO,Training
owingch01,2022,AL,OF,,NO,Training
owingch01,2022,AL,P,,NO,Training
owingch01,2022,AL,SS,,NO,Training
owingch01,2023,NL,OF,,NO,Validation
owingch01,2023,NL,P,,NO,Validation
owingch01,2023,NL,SS,,NO,Validation
ozunama01,2013,NL,OF,,NO,Training
ozunama01,2014,NL,OF,,NO,Training
ozunama01,2015,NL,OF,,NO,Training
ozunama01,2016,NL,OF,,NO,Training
ozunama01,2017,NL,OF,,NO,Training
ozunama01,2018,NL,OF,,NO,Training
ozunama01,2019,NL,OF,,NO,Training
ozunama01,2020,NL,OF,,NO,Training
ozunama01,2021,NL,OF,,NO,Training
